Image,Caption,Rights
urn:cite:bnf:lat4802img.bnflat4802-page109,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 49, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page110,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 49, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page111,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 50, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page112,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 50, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page113,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 51, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page114,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 51, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page115,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 52, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page116,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 52, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page117,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 53, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page118,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 53, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page119,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 54, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
